Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781137382,50,,Aggregated,13.000000,0.000000,3600,4600,5800,7200,19000,27000,33000,38000,40000,40000,40000,2045,398,3600.0,6394.3963162723585,0.6971249999878637,40118.733125,294.6444987775061
1781137383,50,,Aggregated,13.000000,0.000000,3600,4600,5800,7100,18000,27000,32000,38000,40000,40000,40000,2062,398,3600.0,6372.170079992227,0.6971249999878637,40118.733125,292.9078564500485
1781137384,50,,Aggregated,12.400000,0.000000,3600,4600,5800,7100,18000,27000,32000,38000,40000,40000,40000,2069,398,3600.0,6360.90151163266,0.6971249999878637,40118.733125,292.2010633156114
1781137385,50,,Aggregated,12.600000,0.000000,3600,4500,5800,7100,18000,26000,32000,38000,40000,40000,40000,2086,398,3600.0,6341.000037304878,0.6971249999878637,40118.733125,290.5043144774688
1781137386,50,,Aggregated,13.400000,0.000000,3600,4500,5800,7100,18000,26000,32000,38000,40000,40000,40000,2097,398,3600.0,6324.304250807808,0.6971249999878637,40118.733125,289.4210777300906
1781137387,50,,Aggregated,12.600000,0.000000,3600,4500,5800,7100,18000,26000,32000,37000,40000,40000,40000,2109,398,3600.0,6310.10141709482,0.6971249999878637,40118.733125,288.2522522522523
1781137388,50,,Aggregated,12.600000,0.000000,3600,4500,5800,7000,18000,26000,32000,37000,40000,40000,40000,2124,398,3600.0,6290.670193986804,0.6971249999878637,40118.733125,286.8639359698682
1781137389,50,,Aggregated,12.200000,0.000000,3600,4500,5800,7000,18000,26000,32000,37000,40000,40000,40000,2132,398,3600.0,6280.092371983571,0.6971249999878637,40118.733125,286.1027204502814
1781137390,50,,Aggregated,12.900000,0.000000,3600,4500,5700,7000,17000,26000,32000,37000,40000,40000,40000,2151,398,3600.0,6255.587128266841,0.6971249999878637,40118.733125,284.4244537424454
1781137391,50,,Aggregated,12.500000,0.000000,3600,4500,5700,6900,17000,26000,32000,37000,40000,40000,40000,2161,398,3600.0,6241.484095068937,0.6971249999878637,40118.733125,283.6566404442388
1781137392,50,,Aggregated,12.800000,0.000000,3600,4400,5700,6900,17000,26000,32000,37000,40000,40000,40000,2168,398,3600.0,6232.791147267515,0.6971249999878637,40118.733125,283.1180811808118
1781137393,50,,Aggregated,12.700000,0.000000,3600,4400,5700,6900,17000,26000,32000,37000,40000,40000,40000,2186,398,3600.0,6213.197024237863,0.6971249999878637,40118.733125,281.79414455626716
1781137394,50,,Aggregated,12.600000,0.000000,3600,4400,5700,6900,17000,26000,32000,37000,40000,40000,40000,2192,398,3600.0,6204.796832395058,0.6971249999878637,40118.733125,281.4101277372263
1781137395,50,,Aggregated,12.600000,0.000000,3600,4400,5700,6900,17000,26000,32000,37000,40000,40000,40000,2192,398,3600.0,6204.796832395058,0.6971249999878637,40118.733125,281.4101277372263
1781137396,50,,Aggregated,12.600000,0.000000,3600,4400,5700,6900,17000,26000,32000,37000,40000,40000,40000,2192,398,3600.0,6204.796832395058,0.6971249999878637,40118.733125,281.4101277372263
1781137397,50,,Aggregated,12.000000,0.000000,3600,4400,5700,6900,17000,26000,32000,37000,40000,40000,40000,2195,398,3600.0,6205.092555080623,0.6971249999878637,40118.733125,281.2451025056948
1781137398,50,,Aggregated,10.400000,0.000000,3600,4500,5700,6900,17000,26000,32000,37000,40000,40000,40000,2202,398,3600.0,6204.631031480005,0.6971249999878637,40118.733125,280.87920072661217
